var-0,var-1,var-2,var-3,var-4,var-5,var-6,var-7,var-8,var-9,var-10,var-11,var-12,var-13,var-14,var-15,var-16,var-17,var-18,var-19,ETIQ
0.5792230355523194,0.4618274197238041,0.524826367391965,0.5218090328915072,0.4789620290280017,0.4202585129256463,0.5442117865519936,0.5951630486302019,0.7133224255044872,0.8003935867098082,0.33954614069887845,0.7209516896920786,0.3731945954340735,0.7860546179501968,0.6080620454576819,0.6555058867972046,0.5473187148615333,0.5239009974141116,0.5898337595907928,0.43244315997072724, 0
0.6760817077377075,0.5303225495743886,0.544424057543591,0.49286941580756016,0.5626007916727752,0.6670833541677084,0.5675698788115715,0.6748269978196986,0.46519410977242315,0.6527019848360457,0.8221615080404707,0.43961519062088644,0.4915359527876999,0.5488502144093086,0.6728261319569988,0.38339104703141724,0.41057382502184947,0.5889915035094201,0.4827839348299706,0.6702223986306297, 0
0.6530614852003731,0.48187389383194673,0.6909958688384343,0.41213794796269027,0.5344105388820239,0.37778138906945347,0.6499218139171227,0.665323727367523,0.35167831821111617,0.43761771381658365,0.7771997454994575,0.6956954986652232,0.4650955117254231,0.5588935978132757,0.6022797841657122,0.4489328212554303,0.6545570759577882,0.48909001354512993,0.6170787155441887,0.4524379504099428, 0
0.6389836354577857,0.45398942894638616,0.5673762058601708,0.5178571428571429,0.39888369949944497,0.6772088604430222,0.3946809030492572,0.48469049198976205,0.4884228271109129,0.4483507992466315,0.3629626857292564,0.3175784565797729,0.4240177046125174,0.4682272989442535,0.45174778852655845,0.39552981174841023,0.41319575794732655,0.7314616426548456,0.577957753149569,0.7608811599955346, 0
0.5537628227238468,0.3848441431787808,0.5384693314722468,0.5779209621993128,0.29243722118667137,0.3455172758637932,0.24744673573103987,0.4826523841122381,0.4685284347265607,0.48179359636837776,0.3743403570492908,0.4463444339193228,0.38938499767044565,0.25692755222308594,0.49156121054883184,0.22036139268400176,0.39014622819947564,0.4092722571111932,0.4472980013261343,0.5371553317373885, 1
0.4358001507428557,0.5748221101171485,0.6111417539988968,0.5793446244477173,0.4716003099671183,0.6406070303515177,0.5691091673182173,0.7250331785003318,0.5779661857305768,0.6653184913314337,0.5493344311788116,0.759678669405932,0.8468188642128694,0.5601474534192642,0.8917792528600803,0.5253415601586602,0.29609579838509803,0.5943356729466815,0.6013427109974424,0.5480209870877315, 0
0.7596928933685919,0.4120543722985419,0.5561534045499059,0.4165316642120766,0.5439713489852764,0.3526301315065753,0.5946173768569194,0.42963788036780737,0.6422232138430266,0.7003549524315448,0.6404057038062803,0.4969060243335342,0.6084019257648703,0.6573714171076058,0.5487214164470144,0.3018951079770824,0.4600122617758704,0.6435414357837705,0.43356303874206686,0.49017005494846255, 0
0.6896741143857229,0.5928338370035036,0.5467879374584913,0.4523073146784487,0.3404088214966385,0.651707585379269,0.8120357701329163,0.6092757607356147,0.6475655709256782,0.5942555657507123,0.44698529136569487,0.6528596208495823,0.3836517057514106,0.684617699425734,0.6480962698204602,0.49677013158723166,0.6761717170399552,0.6866149488979191,0.47028038268447475,0.48458838267945076, 0
0.2936419729429349,0.5117449462417376,0.39528574805542727,0.3559891998036328,0.3414245921209709,0.5521401070053503,0.41858874120406564,0.5841430467342876,0.44293222271803273,0.4012049065533394,0.4814551442793518,0.23501912975014452,0.37250867111870367,0.36419489931539484,0.6487172764031299,0.2998425990052257,0.5307000952244296,0.12385174239625657,0.3737567490764422,0.6293893650537701, 1
0.2758722007179448,0.5108780716857098,0.564055517408287,0.5866102110947472,0.41360713762121176,0.6681084054202711,0.4896036942924159,0.5535477296426201,0.6636174326937381,0.6387815714492683,0.5762690719463054,0.6860998683676356,0.4303075011647771,0.2691275672693533,0.5964699225811794,0.6334319712900586,0.5003587221664211,0.6769855929072776,0.5488183195983707,0.6189950509172548, 0
0.5870923236116966,0.3748871257088505,0.5388633114580635,0.41389297987236134,0.5287452614823968,0.6708210410520526,0.5700742767787333,0.6768177078396056,0.35592989240914286,0.5604384990582894,0.8628691193532694,0.4511545511582417,0.6245793860330279,0.5188579883140657,0.5091977974966535,0.3468362400050368,0.5995617067348457,0.8593153552518163,0.47522970540873355,0.21578744991999604, 0
0.6332732916874257,0.5249888630699399,0.49506399360626757,0.3738831615120275,0.4349592644564056,0.757950397519876,0.4823592650508209,0.7051260783012607,0.31094749367841745,0.48251798908581633,0.5227740559152664,0.333263621489291,0.4577185898431433,0.34003310178799806,0.5862026137477058,0.4016873386639803,0.4494593078618855,0.6096909247629603,0.7696907265321586,0.6025973381625135, 0
0.37154281480345946,0.5619875507181815,0.4604387811384895,0.2597447226313206,0.47046934885961417,0.4740737036851843,0.15870553166536355,0.5423381363162385,0.4717512023402252,0.36033708407784804,0.4463490400089824,0.30298817769138975,0.39735725009059375,0.4207312485894124,0.4090501359314409,0.4460744191903293,0.4883578351443368,0.3519394163280384,0.5513995453253765,0.491187159673038, 1
0.3801785919595294,0.6442683939944857,0.4546191339194254,0.5327442317133039,0.25752403292353443,0.42068353417670884,0.3984680414386239,0.6256161721490189,0.6400788338539344,0.45688656010044904,0.5188317926070087,0.5946830366479264,0.6252394264119687,0.2919477392983424,0.6035355974773333,0.5894226531511679,0.7140006000443511,0.5324713705208719,0.49991711660509613,0.3805460115850709, 0
0.5202927988349366,0.27243940908051095,0.3316636086315386,0.5052896416298478,0.20243156638113388,0.5145757287864393,0.3855551211884284,0.4624845956962745,0.33224255044870854,0.6002559520934948,0.5210773856306998,0.3214782191494334,0.4393539369467308,0.40711437670837824,0.3986448256351518,0.41663413712774666,0.5318740950418075,0.5075360177318065,0.6135265700483091,0.43700772751516354, 1
0.3376128974565337,0.4468497537835462,0.23051206141585145,0.40117820324005893,0.4632228202819025,0.3882069103455173,0.3770646012509773,0.5590103327329604,0.30083296147553185,0.5901506736852271,0.49823471437304295,0.3875896514817867,0.47582440337526527,0.2435363743511297,0.5817037660599202,0.47557766165082166,0.3989642712722245,0.5391331116857531,0.37978355593445107,0.2995249376713263, 1
0.6626042744541959,0.4829334071782029,0.40414466945079186,0.3853092783505155,0.4102351980229124,0.3608180409020451,0.4707168686473807,0.541686415774007,0.3765432098765433,0.2803520548606751,0.3563756128597627,0.31064007774920954,0.07947662680540452,0.466985981894325,0.36255744310889704,0.4041679783416231,0.48769256858115606,0.4719492673316094,0.3150516245145401,0.4477245382716662, 1
0.3626515412818253,0.5412668408442395,0.5452345306572711,0.4064678448699067,0.4037112279305506,0.2594004700235012,0.18737783424550425,0.37291449426485923,0.3293172690763053,0.6600787173419616,0.37362925259178864,0.36654077527771967,0.5274369726147952,0.4835870301176116,0.45766805128134364,0.5645281118176667,0.311631729301731,0.3739933505725896,0.6924197215117931,0.4045844134902817, 1
0.3547439287676133,0.5554257919260267,0.4380044350889831,0.3261782032400589,0.5595534797997779,0.3721561078053903,0.5415974394057856,0.6296923879040667,0.37203133521741294,0.6827159897619162,0.33284678817820035,0.21064868921229712,0.4417870269710617,0.20403992276249466,0.5637221754550599,0.38180444500409244,0.5949048407925803,0.3786233222509543,0.39382637112816143,0.314347378474591, 1
0.7773221425925216,0.6090636550802461,0.43161070274772895,0.7254909180166913,0.3829036379248958,0.5940547027351368,0.4446711297888975,0.6719594274338799,0.3272348653874759,0.6227362727580044,0.45346008458400394,0.7410163986861367,0.24002174250660036,0.37763623141159064,0.7873949463864317,0.20848706163822955,0.7840101224873143,0.589040758527275,0.6071445486407123,0.6900311333275448, 0
0.8574330280151765,0.49708031833560085,0.5990634532908584,0.48294059891998037,0.4619766686912266,0.7332116605830292,0.6465500390930413,0.5071452270357379,0.3326391987703903,0.5217317815231564,0.5792756714946917,0.49734889957803824,0.3654035305689289,0.5746294856684304,0.8096683824848543,0.4307246741799408,0.6450607218794433,0.39426179041989906,0.6761153736857062,0.5322310564245047, 0
0.17916682635189518,0.6453038274919634,0.7732363767349189,0.4635861561119293,0.37301820009634107,0.16933346667333365,0.2601641907740422,0.498921698739217,0.4346521890029254,0.5661008354662673,0.45116458949311977,0.4848130697405489,0.5811590826732929,0.5415151591142764,0.46302250803858525,0.3542655669583832,0.4790701921446368,0.5696219677379634,0.43218954248366015,0.44918817677776257, 1
0.5921128271950332,0.38362811081546405,0.315172732082353,0.3866715758468336,0.3563993549332942,0.5845292264613231,0.30744233776387797,0.5142075078206465,0.4640289553274829,0.6385159607862074,0.3970582731389648,0.4427153173324147,0.40733550758399334,0.5237354866213606,0.6572457668051281,0.4614367562802997,0.3100924850967246,0.5023272995936462,0.31803542673107893,0.3874920926309522, 1
0.3980250130941888,0.5692115053517464,0.675754471672839,0.22783505154639175,0.3857519844178691,0.7246487324366219,0.5462886043784205,0.6486989288084178,0.5982820169567159,0.5495001690249673,0.6396072707311901,0.5066615818027482,0.400735103794585,0.5321739348496627,0.6000855609069456,0.34989611534344894,0.5865042198771214,0.48064277798300703,0.6328028796059486,0.7070614356061076, 0
0.6458053884183498,0.4612374634287296,0.4064297533685288,0.5066887579774177,0.3770917544557773,0.5571278563928197,0.513120602032838,0.5145866906815811,0.7089345034458825,0.5020524460327425,0.473583093179635,0.5489684697430093,0.46800745457369153,0.40055671188905884,0.5460717883609567,0.26870238619908077,0.3667966762760726,0.8058244058613473,0.5490432888131098,0.625556616762382, 0
0.2830133241354642,0.30205762307812706,0.48085820097481896,0.3404761904761905,0.44293882338157364,0.6277938896944848,0.48226153244722436,0.19231680728031092,0.6076156477762905,0.3764306756169411,0.3854685180333596,0.39439270732097376,0.545956929129782,0.4740577275120997,0.35437395636393754,0.19932002770257506,0.3354639255945005,0.45935229651520754,0.576039594581794,0.3290705895486288, 1
0.5867218538816286,0.45199080149776655,0.4977205443677746,0.5062101129111438,0.1408151297463715,0.5229386469323467,0.5532031860828772,0.6475495307612096,0.4763374485596709,0.3578258559907277,0.4057162817969735,0.5844969060243335,0.6562483822539731,0.46664744088070814,0.4084291293487711,0.5364603664295158,0.4976193892592061,0.3173131387760128,0.5975182343468788,0.38465164163183285, 0
0.4964294382912403,0.47644388793238374,0.530274547767259,0.31337751595483554,0.601419984501644,0.5522276113805691,0.3694414581704456,0.5211512939615129,0.48060141801775014,0.45107934514898335,0.4737078483476178,0.41926753355395074,0.43655847181239316,0.5368006620357599,0.43819604487807573,0.31643895989422655,0.5148380532474139,0.4881787957148135,0.24481386757601595,0.4248148745364111, 1
0.5936713550249748,0.3410549381749882,0.36932809527561705,0.3016323024054983,0.38982553877730536,0.2987524376218811,0.3632232212666145,0.438465731348943,0.18359859189845812,0.5510696865794175,0.6045261174944172,0.5360512751116414,0.4341512657244913,0.2927251297740552,0.39658860383920075,0.4115091607378959,0.19151850354156613,0.3974633665804704,0.4036184522118026,0.30155914712047727, 1
0.757572273534409,0.3653876253657127,0.49372446165449074,0.5075478645066274,0.30126500094246755,0.27987649382469126,0.3035452501954652,0.5462010617120105,0.4231245971540484,0.4511397112087699,0.514615067929189,0.5005228388303172,0.5714655484806128,0.5611505379040549,0.33145191339028196,0.2279921929106592,0.6784936277898801,0.4705085580593523,0.7090437624325092,0.28925466069634465, 1
0.6103808173328735,0.4969478791673188,0.8010963900176726,0.5010186548846343,0.5924455986763566,0.7385744287214362,0.5606430805316653,0.5986704900938478,0.5281868213595122,0.487311054232868,0.4536347418191799,0.46993984277928813,0.6607004193197701,0.5750432580184066,0.27164207940604174,0.3005603475413965,0.5325263171625729,0.31787957148134466,0.5936227147863976,0.5120378065268354, 0
0.6203579504081554,0.5894385783257281,0.4747008566250548,0.6193176239567992,0.5428089722914529,0.6534326716335818,0.5549379397967161,0.41652052327234806,0.4700406564529725,0.5845849229729077,0.511184300809661,0.6228794272146837,0.7276233369570844,0.5826917772149359,0.5520748519934312,0.44047094377636464,0.43062313301417937,0.505738209580101,0.5616297243535096,0.5803822825318465, 0
0.5797595779200041,0.5369445079884898,0.3544356518117451,0.5917893961708395,0.37770959432006196,0.7119730986549329,0.5230893275996872,0.60605270641767,0.570702563339779,0.5612715506833437,0.7060892997492422,0.6053612508765238,0.5723067764145571,0.6791759660957444,0.628417261222969,0.4155764024428634,0.7445376397385894,0.6813200344785126,0.5292459979160746,0.34962354721474553, 0
0.3743915992795003,0.35156579216682515,0.5299143374945123,0.5031664212076583,0.42679121201332015,0.4893869693484675,0.5400948006254886,0.41214807090719496,0.43402003074024503,0.3478050900661611,0.6005838541861597,0.4800275566818802,0.4285991613604596,0.40589813677056946,0.17032140540689733,0.2727948120632122,0.6549092759030015,0.472995936461027,0.28558065738372646,0.24319966261892062, 1
0.6571622018676785,0.6436423179262434,0.5963843893873048,0.5933603338242514,0.40414057427691785,0.6358942947147358,0.6732310398749022,0.658522134799507,0.432011998611731,0.7426353407060413,0.4810185011914119,0.7073086717433291,0.5791660195682559,0.5377285151841914,0.38674909954045517,0.45351633822325754,0.5975006848332268,0.45461150104666914,0.3768944775978024,0.5727291896652237, 0
0.43173775853038493,0.5425430728295026,0.3103886893974357,0.4188389788905253,0.3702117410517938,0.6117680884044203,0.2938086395621579,0.5624229784813726,0.2936189201249443,0.35844158980055046,0.4259266190101925,0.6086828152103041,0.6389967386240099,0.3173257767635479,0.8124974124725723,0.38453692627337405,0.513742320084528,0.3715429134343061,0.6525764895330113,0.45300852135299735, 1
0.6002759360748093,0.27026018276605224,0.43613584429910957,0.6665562101129112,0.17016775923094643,0.457910395519776,0.4454896403440187,0.6295264954024078,0.5885889235956172,0.35321388902303563,0.1600858315555722,0.39223984154907915,0.5219884039964797,0.3590039371066028,0.21496487862771352,0.4956998048227665,0.38258045159859644,0.674116488117227,0.38203324808184147,0.5091477406631026, 1
0.8396121565170735,0.6771012678040382,0.6179519794680144,0.5038782523318606,0.6486899700504742,0.559177958897945,0.5551089718530101,0.8198881410560243,0.495983935742972,0.6655358091466652,0.28163479172124706,0.625868835115086,0.5996013873789925,0.6528700754821074,0.6395815795647435,0.6793804696845684,0.5351743389728807,0.35411895086811973,0.3734725774367718,0.48829709380930525, 0
0.5725290307745373,0.37237078151149205,0.43766673795828304,0.6032891507118312,0.358409952457746,0.5189884494224711,0.4598441164972634,0.6678239643568111,0.4137413852942636,0.4501980006760998,0.43092930124630413,0.28212383283919934,0.37069679556867,0.35309827720239734,0.4492499620495978,0.3600201473273311,0.45916437301887536,0.5392439354759266,0.4347944491806384,0.5837560933255603, 1
0.543798464466843,0.40861095392320934,0.656325630086563,0.6195508100147276,0.32858608917837767,0.48259912995649784,0.41671960516028145,0.40198123044838374,0.10202538549258766,0.5134495581204422,0.35696196214928205,0.5541353475955564,0.5485323808044726,0.6247837099079669,0.23220126133337016,0.5486872757035824,0.6104146828243827,0.2447481837212166,0.4356588045846358,0.32264546458118853, 1
0.42391956974412043,0.11292245084700869,0.48739826873937653,0.2141629847815415,0.2018660858273818,0.2255362768138407,0.3972219507427677,0.32747179827471795,0.13944667559125395,0.4620176751823054,0.21069900320620782,0.40364387909505817,0.5626391261583061,0.5557213431301251,0.7207264397002608,0.42076433923062395,0.4937973676315206,0.47457209703238523,0.5763237662214644,0.4614554520534352, 1
0.6061779021193424,0.4667637887234068,0.3686752141562637,0.36389297987236136,0.39586780321276727,0.32527876393819694,0.6154832877247849,0.5621978386576927,0.4105310129406516,0.6379243734002993,0.5348129296256098,0.4736058656365716,0.6351270901278666,0.5199363041352157,0.2755475208037206,0.584335453000063,0.9302644108477582,0.5766038665189017,0.5165529980107985,0.3830887733965096, 0
0.575978231709654,0.5939294701229276,0.5466641151772346,0.39494354442808055,0.5139799359122038,0.4826491324566229,0.585540461297889,0.612072234335008,0.5993727998413408,0.5254382575940503,0.5400775977144854,0.5917551391981497,0.6133198736863902,0.3854602903929583,0.5421249465244332,0.44946168859787194,0.5257301626641969,0.633862824775274,0.6195296959363455,0.5673459768546656, 0
0.5599586095887786,0.586452677077188,0.5219784549230613,0.7305719194894453,0.5511236308040295,0.8155282764138208,0.2676773846755277,0.7984761588776187,0.620581089791264,0.25644709518520303,0.6278303828736106,0.5341198469619988,0.7108634881192731,0.36149910976251975,0.5597477333259733,0.4195177233520116,0.5269041624815748,0.5407462135205025,0.4682556597518234,0.3518686198385036, 0
0.759514045912697,0.45181020263192745,0.5902270450375405,0.5418139420716741,0.3866735082832429,0.5529026451322566,0.5771354573885847,0.45577779884349223,0.4823987307253707,0.31261167721060507,0.5467145726511721,0.6400285408490902,0.7806465807319977,0.49416957143215384,0.7399500434704609,0.7272303720959516,0.5579760243148407,0.5317941140253664,0.4683859050866723,0.47367311246449434, 0
0.41311207348075474,0.4439842517788988,0.3736506185485776,0.5397275405007365,0.3737721741680105,0.5450147507375369,0.6858874120406566,0.7090008531614371,0.5007809013833111,0.5583739798135895,0.6853300397968987,0.5028848401343388,0.5947352073303307,0.2396619605286255,0.24764362502242526,0.3590001888811937,0.6222720809798985,0.5489102327299594,0.5262740361845221,0.5502288485630294, 0
0.4742906782151024,0.48242773035385333,0.5360041424181365,0.49904270986745214,0.35366619892349255,0.37346867343367174,0.3443608287724785,0.5268153379467247,0.45697605235757854,0.38636692905780645,0.3219431864965006,0.4832507042946596,0.40386706010250034,0.24142989693306918,0.4307991664711647,0.2833091985141346,0.5188296526264985,0.5283339490210566,0.5346926210097566,0.2836729884273328, 1
0.6313442941274161,0.46568019552837203,0.5988608350124385,0.5949926362297496,0.6250445054139526,0.6432321616080805,0.44191018373729474,0.6327495497203526,0.6358396549159603,0.5277925339257256,0.504971493444116,0.414358999594031,0.7157684940725785,0.4744714998620759,0.5781433283192803,0.6506579361581566,0.6563441645686856,0.41797808151705457,0.45250781472009094,0.5662420461170167, 0
0.6029714227315117,0.3777767075622765,0.5821448270427861,0.32275405007363767,0.32319308019352,0.4014200710035502,0.37276436669272867,0.4223386102948147,0.3521617333531658,0.39694306273240926,0.21047444390383874,0.534575024296628,0.41130869182585283,0.38087117887504074,0.2504588548638616,0.5985896870868224,0.13557089002230605,0.4493658416451176,0.5210523823055793,0.0999119336153112, 1
0.7519896779468312,0.45864887968503554,0.5661942659027206,0.4215267550319097,0.24182671162586128,0.5058252912645632,0.3586664386239249,0.49305621385913356,0.5377807526401905,0.5490413869705896,0.44684806068091376,0.3816846482217328,0.6441605839416058,0.680417283145673,0.3902819369885321,0.22707297110117733,0.4077953587873887,0.6272133973648566,0.5639859808657762,0.592128601729078, 0
0.4948070363699077,0.2782065328629736,0.4941972376374708,0.5107265586647031,0.27424759670764653,0.4643357167858393,0.5582119820172009,0.5731941416247985,0.37189498735683485,0.47672284734630793,0.3217934802949213,0.1818002878689089,0.5039731842418594,0.34127441883792664,0.42406469508576794,0.40434426745577035,0.5668071118300049,0.41898780938308094,0.5554489911906791,0.28380942930501973, 1
0.25990367787018237,0.43794020973548287,0.6505622657226154,0.5464162984781542,0.508241355477831,0.7844017200860044,0.7813843823299451,0.6644231680728031,0.5870395160890477,0.43131549717486833,0.7551430318000925,0.616457736169375,0.8249728218667494,0.6204202923991273,0.8213019058002016,0.48680979663791474,0.6260288803955075,0.677662849402783,0.6653997347731363,0.4072760198955607, 0
0.6121948415283793,0.574713750797645,0.6103312808852166,0.24369170348551794,0.6450667057616185,0.613943197159858,0.4711322322126661,0.568229216039435,0.4616366701373396,0.7069952190080647,0.7402597402597404,0.4961925031062777,0.4699099239012268,0.7149108508664141,0.7467535155872653,0.3839325064534408,0.7246579094976586,0.6637113655953701,0.5193828739225158,0.5831235038017389, 0
0.697709475082717,0.6864081293569476,0.5754696804259486,0.6034732449680904,0.41773305129118055,0.6674208710435522,0.4271036942924159,0.7288842544316997,0.4651569239922655,0.5606437436615637,0.6661302194443406,0.5828730301278187,0.205570223119532,0.37299696566943347,0.4872831652015512,0.6785242082729963,0.5925829300426554,0.4818248984115257,0.651451643459316,0.4145694049937361, 0
0.967513637118512,0.5219788819726212,0.4876346567308666,0.5174521354933727,0.39246444802814834,0.5302140107005351,0.478889757623143,0.5776613897051853,0.465950220635629,0.589365914908002,0.40768741345110227,0.5669787296861736,0.7108764300874877,0.4755498156832259,0.331175910464651,0.6134105647547692,0.6989734023819152,0.6258219431104545,0.6589229894856493,0.728842361171407, 0
0.7800048544309458,0.6035614096343475,0.5682204486869209,0.5106651939126167,0.48019770875657103,0.5994049702485125,0.6654612978889757,0.8368684235472557,0.5055530765035452,0.5960182546964794,0.3268834911486208,0.6381832273303234,0.28388207278562916,0.7040399227624946,0.6049984129831777,0.7192218094818359,0.5841040424727045,0.47145671715306,0.3633134413185564,0.5898463179568598, 0
0.546723897852553,0.5378475023176854,0.5010524893906817,0.5854074619538537,0.516922529164136,0.4986374318715936,0.6280174941360437,0.5211275950327044,0.6839828449600874,0.48664702757521605,0.49416769589680254,0.576660474614637,0.5803049127711342,0.328786017002282,0.8042863254350496,0.6169237549581313,0.5467056260680138,0.746509050609531,0.40205550819361563,0.5438409347440493, 0
0.5338468810281174,0.44677751423721057,0.3241779889010209,0.3306332842415317,0.5054558401574968,0.7242487124356218,0.5056929241594995,0.437446677410181,0.37422529624671536,0.6609842082387597,0.4422944970495403,0.6818556472744719,0.4031164259460578,0.6263008751912129,0.6431006168665389,0.43814140905370524,0.5757816882117375,0.607696096539835,0.55512929809605,0.556356284342789, 0
0.5587450018523487,0.4744573004081534,0.6428290014295844,0.4770618556701031,0.6482501518420005,0.4868493424671234,0.4303410867865519,0.7341928144847852,0.39041350587535334,0.5078958806200801,0.6464563294534477,0.2924575885442936,0.6304291556659937,0.221430900017554,0.7719801829899398,0.38128816974123275,0.734258619115326,0.543800024627509,0.4151747655583973,0.7827117004254474, 0
