var-0,var-1,var-2,var-3,var-4,var-5,var-6,var-7,var-8,var-9,var-10,var-11,var-12,var-13,var-14,var-15,var-16,var-17,var-18,var-19,var-20,ETIQ
0.1661283390774052,0.1658385240146888,0.1666845655512954,0.1659770394855449,0.1696325912730208,0.1718815778147039,0.1692613774262032,0.1656656495465351,0.1686282842339633,0.1720334830777599,0.1621337857552985,0.5672354768631239,0.3741748177480889,0.6013045471136395,0.11291570189443623,0.7755127010728279,0.29243615611386725,0.6051651626525354,0.23840980845270232,0.8285982119821526,0.3296122702883846,0
0.1473726933680669,0.1754210937726125,0.180410253544085,0.1771467606936913,0.1731741452979832,0.1908725426274762,0.1651229502432014,0.1892683861047368,0.2006390322428372,0.1619206907029416,0.1930341892013831,0.09660583318435267,0.16636374579324753,0.8074497520247557,0.9476939242234907,0.4332315025514858,0.4208191010364537,0.13265411223986598,0.7731956472935795,0.7967089307104549,0.6189494294989428,0
0.1692057301956493,0.1711860404013503,0.1613977729957743,0.1714697401391816,0.1697703626996254,0.1720423214173649,0.1722623878626428,0.1641775862358194,0.1686452234809053,0.1625020031943617,0.1677753353723844,0.41408083174830124,0.24548187614075512,0.274703391965577,0.6172527709741663,0.17846041072072527,0.4786386597919468,0.4499216577719233,0.602813127842202,0.24085898676491,0.5530354895309557,0
0.2153377471377815,0.1309414712081049,0.1492560182640356,0.1179239994007607,0.1312526762326837,0.1327659442418381,0.1198094733085507,0.2246308097188221,0.2116207104883031,0.1624664587164734,0.1949374537329279,0.11948250433077712,0.45573485868103825,0.1649378065796322,0.648724831216227,0.821055674361497,0.3325969761525119,0.9046449682942743,0.5718849971437362,0.2189239199773382,0.27248978066800755,0
0.1815310917246073,0.1683792066072992,0.1608459453238926,0.1791589815709064,0.1708960780382997,0.1488499329856782,0.1563426920062505,0.1763573289413263,0.1763468344117701,0.1445647724009627,0.1750257328292073,0.7775113893753993,0.48013339022434753,0.34757125622081697,0.4347105489944344,0.005008574909348362,0.7290026374681177,0.33536935701559323,0.28410237973414054,0.5356216134803581,0.29157738662830207,0
0.2136643545919538,0.2132142121948466,0.1857550012673289,0.1127945443399123,0.1570835975111802,0.1151571940701298,0.1109240799486443,0.1359233452473893,0.1612644672752035,0.1991836762035195,0.1828192679385226,0.7125732007896374,0.33165722263549546,0.31942323776053394,0.07992503242021254,0.44805592600101607,0.6640983907709369,0.6034290417012117,0.6487697524465489,0.38829535183053693,0.6169408336139366,0
0.136383903367053,0.1938307459148241,0.1675760068683567,0.167718397813859,0.1337575483185744,0.1585449459136458,0.1446046066889989,0.1982135414633,0.1642468007491527,0.1592578220232849,0.1634686859817676,0.5828489673005941,0.390586941842884,0.8695455453974028,0.6733532167485129,0.2414082418108049,0.38749404344787164,0.48015174245335523,0.3433207511215978,0.8840253938463213,0.8347137676091377,0
0.1660685058560665,0.172348166364447,0.1732526846031491,0.175685452557841,0.1638331993569564,0.1754591773017759,0.1805848350308056,0.1814119374818527,0.1732768751417302,0.1536598510509794,0.1770684612566158,0.5253538488765902,0.9105338176465975,0.5201096943214129,0.6021048687389493,0.06277362381152096,0.5451666658079402,0.6166716662079512,0.21842246524967263,0.7539042975179459,0.7615732123915903,0
0.1764845519275041,0.1525608440552935,0.16164295702903,0.161480521942887,0.1736837696511833,0.1698876678854977,0.1603202680552034,0.1575211882877831,0.1570009309822309,0.1548692479771734,0.175146094935236,0.48938611652176434,0.4614412627964344,0.4011298800689024,0.4204353581465221,0.5849350493343958,0.323462794473011,0.5855692544547928,0.6847569137207554,0.7309515619072623,0.7298168249064984,0
0.19351504514935,0.1494119889545381,0.1817587144546358,0.1944643080476765,0.1476777630728665,0.1710993125285606,0.1629311426086507,0.1959254905308292,0.1894400196605283,0.1368544287453144,0.1482692081198259,0.5386670484231432,0.4898957587909363,0.16579644053220766,0.4413468174535875,0.9686781985609425,0.10286319907566878,0.5949515566240241,0.5271645937060985,0.7248187678437673,0.5874901948220669,0
0.1738340034585522,0.1681984127779825,0.1671397849139632,0.1730481813787745,0.1721058685549167,0.1760319353779699,0.1631022091749548,0.1573574816179356,0.1706285562648062,0.1574086205107648,0.1680118550460072,0.4151736932178327,0.035317829787831156,0.002830426682370324,0.5354184513162129,0.05057294182209637,0.8751031902578786,0.5240242969151534,0.2345622902814828,0.24877805869770503,0.6372806874296867,0
0.1972287320671242,0.1579227983315257,0.1752631984831273,0.1387587878340076,0.1375954770305163,0.1756791215456524,0.197631962308152,0.2091300248661617,0.1268413705314563,0.2024314293300875,0.1676144687637495,0.09274340534219172,0.10875641262696911,0.4540783303488197,0.9926880657637538,0.48505535080507134,0.5849648517932753,0.5219743404943469,0.45044667336541666,0.48046720889391625,0.4565916450363374,0
0.1472638879189303,0.1534548827454457,0.1767037762912664,0.1470502023440542,0.1210042088691025,0.2137621428501049,0.1932701194519896,0.1808215930682247,0.1953402158015393,0.229280209594294,0.1248152317730423,0.4586402838083844,0.4365108145371187,0.5011121848422556,0.4470874692740242,0.726215200566661,0.6962339401617462,0.5927847478242101,0.001963530390138278,0.4394453756044092,0.41783540569213795,0
0.2055786001250226,0.2053548168990109,0.1478677048350017,0.1737247045549104,0.1616763410650076,0.1299824795171815,0.1586159806678183,0.1249681171362774,0.2185455046352539,0.1291575568193586,0.1827392218761571,0.8979415356273188,0.6978703473377672,0.42331060266774045,0.6495291182373754,0.9095405975236686,0.49737723829247865,0.3291442977710773,0.24126986293241096,0.3214378246159692,0.25648685940680604,0
0.1686308413052175,0.1799637441166874,0.1748928064339394,0.1627543634383148,0.163200385605524,0.1540639898847824,0.1541183124697805,0.1613759303447677,0.179268416423229,0.1540540171933926,0.157616543017567,0.15362734153599478,0.2373424569000443,0.6191120001144675,0.6870199456481508,0.6426002227117794,0.7638147362237276,0.10065211475841844,0.6333120647525907,0.6916889855588162,0.1919406693776268,0
0.1817261754947974,0.1512432331431312,0.1319086917934771,0.2161310256328765,0.1161204625844817,0.177511068712662,0.1587949859160428,0.1495711941189227,0.1329428261925747,0.1293915951324633,0.156236550660139,0.5885285628983279,0.8294231938453709,0.4789429532356768,0.8075888612596384,0.9623558468839565,0.28505705093597494,0.4238642697645933,0.8246558282121292,0.8212292682248771,0.20915615101386778,0
0.2404246750158783,0.1573834189928915,0.2477229022267645,0.2773439854022431,0.0711267371169844,0.2776331658988221,0.1904623327169156,0.1434742998356823,0.1705735703549218,0.2806480092715922,0.1350940383257689,0.43535668292056506,0.8588455784808138,0.7182423791983076,0.8886814943629995,0.04623588619564345,0.950017382894632,0.8079805553672537,0.574279655343787,0.7381544389316124,0.2670074928751167,0
0.1433976450272518,0.1930417525054233,0.1447792510740202,0.1441166396126922,0.1793868888958873,0.1558192141607952,0.1546219232032009,0.1752481728240794,0.1891249106192206,0.1578122163298006,0.1900288886143394,0.9130986448423635,0.7668385355448595,0.9623789273619899,0.98131935906942,0.28548573078687023,0.3262321778806015,0.49435395848643476,0.7540686000867486,0.3014594294322652,0.5757022769599185,0
0.1964176096170013,0.1934579231855795,0.1747506572412102,0.0454908172053889,0.081720196410073,0.2106588427364946,0.2147186288982592,0.0665265453589284,0.2007027052225169,0.1602868247720993,0.1857897350386954,0.6700013166466804,0.14127353102702234,0.5951327636887873,0.9195796756956715,0.19197332103443343,0.5892423434697962,0.4418921259443907,0.500236750308169,0.2320984164783869,0.44868130335079137,0
0.1630237695048264,0.1564706889713334,0.1614454091882475,0.1836166989046935,0.1554099353383785,0.1797663191474116,0.1677994502295493,0.1513022403967068,0.1779200470582865,0.149220864733895,0.1788594639162088,0.3498686863671552,0.07974567705000712,0.19465631564517616,0.20770266641880264,0.09600092980546204,0.31402166371204043,0.49847542061988426,0.48917002789298575,0.5350832729341234,0.47299212520988365,0
0.1481359047163483,0.2147109580355318,0.1927199879873897,0.1504228119527588,0.1810530546258575,0.2225268396428658,0.128924598906383,0.13288092328723,0.1424786525379826,0.203469401468549,0.1376275662355587,0.9996980377175202,0.8875339549944073,0.46375997262576707,0.7437024470523893,0.695236793364116,0.5416353907775867,0.5803538861448223,0.2982754802250144,0.10423103937300005,0.6842406145899712,0
0.1507244413210238,0.173881724674245,0.1719875111188563,0.1615608927071545,0.1698837205700097,0.1371886366041401,0.1355769492267089,0.1369732203234549,0.1386916317441409,0.183691178419776,0.1967954505968183,0.522454609889347,0.42348679488615915,0.664073323782122,0.5555198729672033,0.265889827888687,0.45298650995686374,0.42324464019231234,0.45259374641970257,0.5322726545467431,0.2735723561305046,0
0.1629483739933082,0.1655324901171331,0.1618576479160534,0.1660154238037872,0.1682729183441104,0.1679007650710828,0.1706513360989755,0.1671825096173399,0.1622358158482171,0.1654438088642058,0.1662645312111917,0.3643255465919335,0.6272667630222782,0.6271288917045859,0.2095937611451607,0.6097729907070338,0.6872100513412742,0.1612515341651452,0.13537974926720786,0.6281167881689058,0.33258694896527236,0
0.1644973667025032,0.1605104394218199,0.1683567684486485,0.1665221436130007,0.1694401769568721,0.1648780680763976,0.1609872465430926,0.1635644357809063,0.1623835463956689,0.166150502029892,0.1620862178215895,0.8749287603932815,0.8713374496408887,0.6522633075694795,0.07017267325726095,0.42351808992862205,0.6680905234868587,0.6163980359411709,0.4327399882261812,0.18362978064542862,0.4749948092204215,0
0.1461234593937159,0.1678839538187545,0.1491565743822835,0.1473886891070301,0.1481618338365261,0.1766840435284963,0.1816210029158159,0.1817724108631325,0.1703652827317397,0.1732620315514287,0.1790386085642989,0.08902228492414066,0.05524979791048534,0.2546980854885439,0.45687376278766356,0.7593995049120491,0.272367763462335,0.9689688954102166,0.387676253165151,0.8949923316286392,0.20329209670168266,0
0.1547691511550388,0.1682753505163991,0.2017152054754413,0.1886937799463547,0.1845702196200696,0.1907373890464124,0.1725221220012536,0.1196106583960752,0.1347247076225264,0.1981380142351311,0.1533308053587623,0.6288415398407439,0.28248460193485714,0.6950690619200575,0.5065069608344968,0.5075296156707131,0.5713575000287521,0.8227672613292927,0.29532988893801876,0.3864239969002409,0.35798393153127667,0
0.1781081753177701,0.1626529741644852,0.172074424913115,0.1544019592227771,0.1602728585973967,0.1778739372404009,0.1563159152816303,0.1706881515629814,0.1516004517837919,0.1701575543214156,0.1651197936914762,0.2636220634323303,0.441645686622701,0.3415258701814652,0.726546393909013,0.4825965308099226,0.7740454976203436,0.45935823830234274,0.8381801895660227,0.4371539970960716,0.776222341873989,0
0.2847597792569161,0.2628971210886218,0.2474476611963691,0.1189766188361967,0.2166510190547445,0.0645958754710332,0.1636463909977406,0.1339604048501816,0.1576992969968474,0.0998761025618288,0.081434532013977,0.44676557819006135,0.47700809379806863,0.47991137269101614,0.6896387006328037,0.7198476893232635,0.720300212483414,0.6460270219025629,0.47673189599994514,0.19626870901406676,0.2682957215554545,0
0.1669947039019434,0.1691827789503266,0.167696691677051,0.174080248906899,0.1675933436944491,0.1609327246530393,0.1689864072577094,0.1636697381938489,0.1738431990449105,0.1606162582206001,0.1659773907530271,0.8010969737326715,0.40525688164589924,0.7935398606099887,0.9647259459117272,0.9923494116644874,0.6115249502691558,0.7528697603194937,0.31112769069979584,0.25665529922677943,0.6832691320465314,0
0.186194974396682,0.2194335031714867,0.1691312841722279,0.153198258142093,0.1977204718385479,0.1989193885169221,0.2131597205915746,0.1915556283427535,0.1248189165988268,0.2218998919911913,0.2150712480554646,0.7206556019502786,0.06548864838133828,0.8472865278538246,0.8364569716615516,0.016317818997595213,0.2190976591067405,0.4933992688672691,0.1995452038600599,0.4878221539651387,0.2897054843031538,0
0.1568822055160807,0.1907561889176736,0.2172158656693128,0.2297038957259944,0.2003932161890635,0.1047667005015177,0.1013245823951374,0.1464512998105298,0.1600163224846086,0.1381426757682886,0.2043931911909143,0.32766572871399635,0.3220972200771334,0.7404421224932046,0.6103062881081006,0.2823220462034699,0.4564712996993837,0.1592533267108168,0.7749403248049402,0.8550503095142106,0.8159403344441778,0
0.1969655428915604,0.1551461491912881,0.1894226407266425,0.1313449012658588,0.2185301771171599,0.1369686333867911,0.127173987819097,0.1531306001633896,0.2083804561977016,0.1779562667291861,0.1880519112807157,0.186365561491604,0.16853039195927333,0.09545322921951538,0.790572738775103,0.9357357476153892,0.42774381079638063,0.6907615690838806,0.2666525483691632,0.3541225308202132,0.24328227393876792,0
0.221548306852655,0.1469979227943334,0.2459011662387158,0.2506954908098872,0.1727344227869323,0.2096661610144697,0.2276662968546233,0.1824706630655186,0.102907542788382,0.1937065645074815,0.1590321531044894,0.21987633831820674,0.744912691964874,0.9511437223975017,0.19172722525544061,0.5718944518557192,0.3197265094608476,0.8722523763437185,0.5333891231196348,0.32092586919746213,0.9686494814631436,0
0.1783020635245001,0.157123178418181,0.1506387365674837,0.1561244019737452,0.1558605655745273,0.1628711854779095,0.1570752380107899,0.1612179934595588,0.1695946609158158,0.1553399660724172,0.1661638321408052,0.4393126809218142,0.9748609274965017,0.8695919110882055,0.01604811394571537,0.2013272742878226,0.32697575870210493,0.8752128761402733,0.44743838462229263,0.4744004901666155,0.8834661610682865,0
0.1478219735910255,0.1020624117920548,0.189401904883392,0.1668671627822126,0.2027158654483639,0.2158480556956111,0.1076905237306687,0.1946101599885968,0.1613573003029536,0.2155073949064141,0.1164950503101163,0.8479840747120673,0.5742410733609326,0.5228193173754018,0.8098135781591498,0.7640417052117675,0.7451528811207356,0.16764250649205006,0.4947590072515676,0.7374444640107859,0.5269497700502893,0
0.2292670615267078,0.1536628517277329,0.0914115216145524,0.1596766444335672,0.2363526214846709,0.0878523453746063,0.1442624851847792,0.0890845837274545,0.0755874708024506,0.2270340859470873,0.1760459290510602,0.954746349421138,0.326698242651259,0.04765403015638958,0.692282785313259,0.05013804909997255,0.25274248659766313,0.6375744845860227,0.6855269067365978,0.7423347977868422,0.4900425539156872,0
0.1689903005113489,0.1797759391549911,0.1530476986080112,0.1812548646652686,0.1749773647719414,0.1781876098039587,0.1770164716713571,0.1631841923992026,0.1510193887887005,0.1830009080166089,0.1710324497460952,0.5651792240587357,0.8597363526759456,0.39702823999942216,0.6011588397499769,0.17143016139205058,0.30919566471381205,0.7668230738887238,0.49781725441028213,0.5593977190795242,0.39804968744720237,0
0.1766696643180629,0.175912001924999,0.1571629376506924,0.1740822076735208,0.1643439244968292,0.1537632819254979,0.1666481262100453,0.1651466431884408,0.1573132217041084,0.1784535128374733,0.185986220602459,0.15773570625048083,0.6060550718704039,0.8644831653341858,0.9998379659971401,0.031138730964896166,0.6949229424917035,0.21959396472493126,0.5403506728609012,0.23203754864086676,0.6361740362810205,0
0.1719556462624055,0.1409669018935165,0.1690658676356273,0.1737244033408378,0.1836773031389313,0.1560734824473025,0.1523523134156794,0.1598640258853658,0.1483746287990961,0.1817289270040399,0.1411777239890729,0.9209823275856519,0.5111182541062665,0.3493556684867074,0.3974146652165286,0.577889456457702,0.4490806313969973,0.5504019615867088,0.13889067830679797,0.8648634932102244,0.3925471961838342,0
0.174326711921497,0.2060485464166636,0.1114104801603967,0.1270178237584528,0.2248060120658293,0.1439269602906084,0.1983273003527891,0.1109395238251671,0.1627655364292708,0.1126541373699508,0.1365891738158759,0.3476968859110544,0.1455089742241399,0.8655634034033419,0.7064894398362059,0.6098549399645308,0.4417227743499627,0.5735032147152895,0.5700850629840538,0.21296196454907423,0.4676638709318945,0
0.1635105848439062,0.1678439913465386,0.1663694091517962,0.1657013459434728,0.1661494884593334,0.167849556219677,0.1650918405761932,0.1644092944019578,0.1636715306403926,0.1676767287285243,0.1677466130195045,0.722559030666315,0.9860259041500742,0.17509290094513885,0.8241687672106883,0.8223043071102077,0.2868695211851998,0.6780409780518216,0.3376940583796371,0.09586004296240726,0.67301675831315,0
0.1475121991528614,0.1677896637003051,0.2011548007165383,0.1647140023232196,0.1862222920263126,0.15568825076179,0.1704958622169501,0.1871489286146414,0.181211552600296,0.1738236315459926,0.1515843716255353,0.343347824779511,0.5587765910686205,0.4583951040226183,0.1943362585979126,0.4328975725259948,0.7289112295423053,0.6498700969424195,0.35436237851877145,0.9034118001937298,0.6715151920103274,0
0.0988564412676138,0.1639539795398818,0.2007252636087771,0.1452205716628309,0.2013033117653453,0.1622314527628794,0.1009056255740991,0.1790432047313345,0.1741874594511608,0.1394143346751032,0.1206659552614927,0.1525588709216097,0.93220312044143,0.1874633777145578,0.6338814511159659,0.5700125055668297,0.1883844354036043,0.39749514458644736,0.16126266050786084,0.4408337363399629,0.4517152636642748,0
0.1906772351839816,0.1709039919169697,0.1777669237722975,0.1440349659487311,0.1782049480293827,0.1499336090584613,0.1658348829101476,0.1614149838544618,0.1611776315118841,0.1810436843161907,0.1519670136488874,0.9746576540880918,0.7935980998050621,0.36019086509285037,0.37611623823833595,0.049898122291304414,0.36997861520158365,0.047534543446417436,0.7559412551397721,0.6855517831979202,0.6330646712968296,0
0.1778245469830693,0.1754410404868242,0.1664547613266407,0.176100023804119,0.1679168307864487,0.1771549118457668,0.1663818621766882,0.1786407037366371,0.1727851707692976,0.1706361415069046,0.1790549127601272,0.05183772866050185,0.3109734427656744,0.9498307423540859,0.04954204395411921,0.17674323990674723,0.41811979127475574,0.6865794852975827,0.31453028997672816,0.2879874226381216,0.18014938253849952,0
0.1829763938157087,0.1453959326303106,0.1789564643035571,0.1391212450059584,0.1587250198485193,0.1836304923435055,0.1408769161519644,0.1602685876770554,0.1440967662254063,0.1594809600703885,0.1442550715372896,0.636186112199416,0.36046181496956364,0.1855770297544811,0.9473848480754395,0.04276934560990486,0.877411264302935,0.25665928727669984,0.3545741886935373,0.4244910932647772,0.43132520946428266,0
0.1816570693410399,0.1913741624326276,0.165284408408657,0.1823425438483628,0.1854826699050152,0.1893863077272077,0.1889750490607234,0.1782842486018099,0.1842916518372014,0.1836033605972604,0.1683631840507494,0.5980596301214961,0.428768925948003,0.3453378882969943,0.19493098178256762,0.16280938810391388,0.5226598643267303,0.32096000432046357,0.5991770005336183,0.6289171792603452,0.06210641810873211,0
0.1841987990012175,0.1482679903565722,0.1796900678979353,0.1748618485631068,0.1690809991502968,0.1728483059761495,0.1914378036710395,0.1838115576126354,0.1779583744739318,0.1903997745452978,0.1886568383078074,0.40562736845647096,0.75234582247811,0.4682266931317387,0.7773161331433892,0.8786623406210771,0.19644233920475515,0.6400614524117813,0.06368618646824446,0.8431189022631543,0.7859038927341363,0
0.1469629471977732,0.2079108334410653,0.2108104355723541,0.1760838768699775,0.2152994294364006,0.1295685379068129,0.2011974044745126,0.1372479794260703,0.1552012499318166,0.1675832817635377,0.1577247801280468,0.1731062370044163,0.879651748956727,0.5814035960002586,0.4206377353752798,0.5133557590973299,0.6043477545292419,0.3308007188487659,0.7130712990043678,0.7304229816270942,0.20151544185346093,0
0.1677115091717847,0.1414530341160069,0.1393676740873039,0.1805573609391727,0.1524532763366255,0.1528979011587408,0.1790681902094304,0.1825585197856692,0.1688352711503265,0.1863410237939239,0.157423903723017,0.889966798550269,0.391965329418024,0.09429308322523045,0.959738707640517,0.1183786186206881,0.45799768555431886,0.3109714926593243,0.40104547873255453,0.8432075737344571,0.3669727067715937,0
0.261064608111649,0.2001241620561847,0.2505817991578757,0.242638788311139,0.2153027767923492,0.2693206538475097,0.22819517132712,0.1546203227974404,0.0743197746967841,0.1432785869623378,0.1942003770159143,0.10682731436678661,0.7216934981852633,0.31083827259587127,0.28996590177406645,0.6495432693465584,0.1534211441585064,0.43243631686950545,0.14070587583706018,0.6796062699672678,0.4799070468931361,0
0.1557282203976599,0.1688834036492641,0.1645586086181586,0.1661103494032902,0.1567207720509262,0.156996108764095,0.1700749017347356,0.1613775869399178,0.1587416623061363,0.1750818146401728,0.156512328419899,0.8914564110269431,0.3455822753433141,0.9072154575721394,0.6197423374294808,0.6078287828306527,0.9149107949395497,0.5951426805578693,0.6710098077421484,0.7772403623089126,0.8288919753292052,0
0.1850561007169119,0.1959151089848495,0.202567826320621,0.1810875326368457,0.126261340987582,0.1610198866435385,0.2005739418716418,0.1585702968391772,0.1698705421272444,0.1886502742379006,0.1736441169008501,0.5325268752174284,0.012220350393190804,0.1580535990286892,0.6770672305406121,0.6934089901217156,0.5211012941160327,0.41176634347428737,0.7539324321342136,0.3369786993747549,0.2557894078486602,0
0.1491702146638223,0.178242914922593,0.1622102972908916,0.1456737660908252,0.1126722540559339,0.1365961073290132,0.2288140468532891,0.1406533566746661,0.1476381383415733,0.227055738932513,0.1168090710752541,0.09689496092715388,0.6369910296948245,0.47430595829878197,0.5769622095369061,0.3991306989101824,0.5066704114409069,0.319496775126409,0.30459006006229783,0.24759064003043385,0.8087469040665115,0
0.1334707660412635,0.1501023418726884,0.1618475360621892,0.1539055376782253,0.1363901926386174,0.1197205836566758,0.1741118912060758,0.122217170100814,0.100014741848379,0.2014701906307159,0.2020737984852156,0.21784631376950991,0.3554669474792327,0.968813388664999,0.18850163089050076,0.8622965034704138,0.11955770399124492,0.899146117685669,0.8087382614042128,0.8044617279990737,0.44824274001575104,0
0.1647087894233034,0.1720651398805844,0.161856761851162,0.1723345710914675,0.1692327911785592,0.1690749531348552,0.1603132848716048,0.1703677837021092,0.161994885683466,0.1671741027354691,0.1673795626600229,0.5312451051630381,0.07486637979898325,0.811221242183946,0.017287214496327974,0.8372092651616604,0.22975653383391312,0.49721632821117534,0.34197009310027415,0.8370791742618447,0.4823122322313778,0
0.160190126430642,0.1636517240416982,0.1728543935154244,0.1704867938195251,0.1638372379779426,0.1737047116077272,0.1603607351945959,0.1689194445667669,0.1711459416989654,0.17179506092781,0.1688348765206235,0.33849770452010564,0.9186190305515142,0.7269942391468164,0.3584253439639181,0.6253309806892837,0.15092808534931534,0.7493228956612048,0.2261999841901544,0.7889864538306656,0.6895431423319167,0
0.1977574618460296,0.1337282519548794,0.203363544015724,0.1901241127307431,0.1762782237390276,0.1364003690815672,0.1890171753981317,0.1081899029074673,0.1669591592296648,0.1871133010624625,0.1456997066451786,0.9867250158432234,0.1710943357561402,0.20556893294532474,0.2892015722335409,0.8206624180193546,0.7228646996626913,0.9505639653700659,0.36991445622167485,0.11308616784803728,0.7021770662227453,0
0.1826302393794565,0.0957321764141228,0.1402366197917857,0.1652184565350865,0.2191129574607064,0.1725228323142041,0.2353293945842283,0.14642130138363,0.2293154668216428,0.1797505031928089,0.1619242738923799,0.2469302036330141,0.2463842063123658,0.6147032420712142,0.5845755755569518,0.4187391092907451,0.15752299298732195,0.5806321158985973,0.39708849561491016,0.8836865163528009,0.5493190313222948,0
0.1629533067709706,0.1704914578502596,0.1701266555730399,0.1653525594722668,0.1645773892528601,0.1640226874033114,0.1647985864551151,0.1618813480055459,0.1708214016887944,0.1659235607014116,0.1628952768592662,0.5511145648429321,0.03109580371788745,0.005461745881927604,0.02766958503849759,0.05500110004610892,0.8231724681384595,0.6308377212377763,0.43465865824595296,0.7967841829878015,0.3523612505557004,0
0.1927679177002687,0.1200223044033421,0.2212340952546851,0.095445065051811,0.1743187814775069,0.1868646455569138,0.1440518433871142,0.122569820718045,0.224054418068533,0.1798801212585885,0.1947322828529646,0.7707236391862504,0.9791484711904915,0.1246384806420936,0.38527126660502653,0.014628340766279058,0.4789909367644908,0.18678913322341878,0.39416684573112143,0.2079746169357701,0.8667707453200455,0
0.1318232373053596,0.1154935828073259,0.2091465086270424,0.1341206486696223,0.1202236449610164,0.195609274857188,0.1736074847437503,0.1162837075567691,0.1726751183294378,0.167591170196356,0.2108190014021096,0.43397974027907815,0.6616696207437576,0.624134409589682,0.9015557620509973,0.5516914886945516,0.4933559992417345,0.5855155440804627,0.7516575368618009,0.6184599513198432,0.342524733626279,0
0.17416325410174,0.1376454741242272,0.1770665706908833,0.1916292983028539,0.205515222516716,0.1509878210557079,0.1730809085378346,0.1290948405273696,0.204463735455784,0.1370012290942037,0.1793671650257891,0.052770187726222995,0.3763269154591806,0.45910460096054595,0.33581483502497056,0.034524086109069874,0.6171782826480013,0.1326786996206128,0.4735395648918956,0.40923325479163575,0.8528687341870087,0
