var-0,var-1,var-2,var-3,var-4,var-5,var-6,var-7,var-8,var-9,var-10,var-11,var-12,var-13,var-14,ETIQ
0.1800983599000653,0.216638203047247,0.1634759844966807,0.2133262857796453,0.2368019496283672,0.5885285628983279,0.8294231938453709,0.4789429532356768,0.8075888612596384,0.9623558468839565,0.28505705093597494,0.4238642697645933,0.8246558282121292,0.8212292682248771,0.20915615101386778,0
0.1449131305813147,0.2874459246464071,0.2401233925603787,0.2974877380180495,0.013947537463071,0.43535668292056506,0.8588455784808138,0.7182423791983076,0.8886814943629995,0.04623588619564345,0.950017382894632,0.8079805553672537,0.574279655343787,0.7381544389316124,0.2670074928751167,0
0.1966075054001768,0.1860079479661519,0.2001788768933381,0.2015515012860887,0.1511240228510464,0.9130986448423635,0.7668385355448595,0.9623789273619899,0.98131935906942,0.28548573078687023,0.3262321778806015,0.49435395848643476,0.7540686000867486,0.3014594294322652,0.5757022769599185,0
0.2176865460859046,0.0590179782534313,0.1952188672602187,0.2925837651640953,0.0742327320240415,0.6700013166466804,0.14127353102702234,0.5951327636887873,0.9195796756956715,0.19197332103443343,0.5892423434697962,0.4418921259443907,0.500236750308169,0.2320984164783869,0.44868130335079137,0
0.1586416608162014,0.1441967120065879,0.1503416098306691,0.1510392692768366,0.1450659689222926,0.3498686863671552,0.07974567705000712,0.19465631564517616,0.20770266641880264,0.09600092980546204,0.31402166371204043,0.49847542061988426,0.48917002789298575,0.5350832729341234,0.47299212520988365,0
0.2450512766263935,0.2274575233356594,0.1609854877622842,0.204896503758537,0.1972943129915462,0.9996980377175202,0.8875339549944073,0.46375997262576707,0.7437024470523893,0.695236793364116,0.5416353907775867,0.5803538861448223,0.2982754802250144,0.10423103937300005,0.6842406145899712,0
0.1719646584560116,0.1486286583579552,0.2053574773353812,0.1797612434609675,0.1114682659901139,0.522454609889347,0.42348679488615915,0.664073323782122,0.5555198729672033,0.265889827888687,0.45298650995686374,0.42324464019231234,0.45259374641970257,0.5322726545467431,0.2735723561305046,0
0.1635014329000707,0.1696422122927153,0.1696389924196273,0.1598877972275881,0.1692336593925977,0.3643255465919335,0.6272667630222782,0.6271288917045859,0.2095937611451607,0.6097729907070338,0.6872100513412742,0.1612515341651452,0.13537974926720786,0.6281167881689058,0.33258694896527236,0
0.172947758182845,0.1728876257447805,0.1692194769300672,0.1594730273942196,0.1653893968894609,0.8749287603932815,0.8713374496408887,0.6522633075694795,0.07017267325726095,0.42351808992862205,0.6680905234868587,0.6163980359411709,0.4327399882261812,0.18362978064542862,0.4749948092204215,0
0.1392584256596413,0.1370058533072383,0.1503087438568976,0.1637935470586338,0.1839715434947279,0.08902228492414066,0.05524979791048534,0.2546980854885439,0.45687376278766356,0.7593995049120491,0.272367763462335,0.9689688954102166,0.387676253165151,0.8949923316286392,0.20329209670168266,0
0.2008775642431497,0.1089194332000006,0.2184610409618618,0.1683976049405249,0.1686691208743742,0.6288415398407439,0.28248460193485714,0.6950690619200575,0.5065069608344968,0.5075296156707131,0.5713575000287521,0.8227672613292927,0.29532988893801876,0.3864239969002409,0.35798393153127667,0
0.147894765183928,0.1620349822310053,0.1540825773207945,0.184664326391619,0.1652876619298627,0.2636220634323303,0.441645686622701,0.3415258701814652,0.726546393909013,0.4825965308099226,0.7740454976203436,0.45935823830234274,0.8381801895660227,0.4371539970960716,0.776222341873989,0
0.1235387813331239,0.1480416595344205,0.150393933730799,0.3203177336768716,0.3447934479349374,0.44676557819006135,0.47700809379806863,0.47991137269101614,0.6896387006328037,0.7198476893232635,0.720300212483414,0.6460270219025629,0.47673189599994514,0.19626870901406676,0.2682957215554545,0
0.1719634985934626,0.1650043487065633,0.1718306391788041,0.1748402121098481,0.175325852251946,0.8010969737326715,0.40525688164589924,0.7935398606099887,0.9647259459117272,0.9923494116644874,0.6115249502691558,0.7528697603194937,0.31112769069979584,0.25665529922677943,0.6832691320465314,0
0.1991513764381499,0.1027082122464521,0.2177919490618686,0.2161977956017694,0.0954700718825863,0.7206556019502786,0.06548864838133828,0.8472865278538246,0.8364569716615516,0.016317818997595213,0.2190976591067405,0.4933992688672691,0.1995452038600599,0.4878221539651387,0.2897054843031538,0
0.1102815972558746,0.1084595608996906,0.2453435403157172,0.2027626201888566,0.0954449787920869,0.32766572871399635,0.3220972200771334,0.7404421224932046,0.6103062881081006,0.2823220462034699,0.4564712996993837,0.1592533267108168,0.7749403248049402,0.8550503095142106,0.8159403344441778,0
0.1267755818195854,0.1245069415674967,0.1152114990655723,0.2036309613269941,0.222095750482623,0.186365561491604,0.16853039195927333,0.09545322921951538,0.790572738775103,0.9357357476153892,0.42774381079638063,0.6907615690838806,0.2666525483691632,0.3541225308202132,0.24328227393876792,0
0.0968793936973599,0.2276880702366251,0.2790689088487558,0.0898662636542304,0.1845819370162536,0.21987633831820674,0.744912691964874,0.9511437223975017,0.19172722525544061,0.5718944518557192,0.3197265094608476,0.8722523763437185,0.5333891231196348,0.32092586919746213,0.9686494814631436,0
0.1643758383927051,0.1846211589111954,0.1806416762194246,0.1483751757495942,0.1553792804414011,0.4393126809218142,0.9748609274965017,0.8695919110882055,0.01604811394571537,0.2013272742878226,0.32697575870210493,0.8752128761402733,0.44743838462229263,0.4744004901666155,0.8834661610682865,0
0.2528356353479251,0.1850531092280581,0.1723203763325502,0.2433840962516336,0.2320503519794595,0.8479840747120673,0.5742410733609326,0.5228193173754018,0.8098135781591498,0.7640417052117675,0.7451528811207356,0.16764250649205006,0.4947590072515676,0.7374444640107859,0.5269497700502893,0
0.2760924816786129,0.1249695918658768,0.0578251051248393,0.2129376821481587,0.0584228174928209,0.954746349421138,0.326698242651259,0.04765403015638958,0.692282785313259,0.05013804909997255,0.25274248659766313,0.6375744845860227,0.6855269067365978,0.7423347977868422,0.4900425539156872,0
0.1714760848047948,0.1931956827355014,0.1590772276372024,0.1741290940535733,0.1424424254706601,0.5651792240587357,0.8597363526759456,0.39702823999942216,0.6011588397499769,0.17143016139205058,0.30919566471381205,0.7668230738887238,0.49781725441028213,0.5593977190795242,0.39804968744720237,0
0.1533646763731626,0.170792828700723,0.1808390692247743,0.186100907693337,0.1484432932282817,0.15773570625048083,0.6060550718704039,0.8644831653341858,0.9998379659971401,0.031138730964896166,0.6949229424917035,0.21959396472493126,0.5403506728609012,0.23203754864086676,0.6361740362810205,0
0.2128632692732661,0.1678899764031065,0.1501401988323515,0.1554135845102621,0.1752166025529704,0.9209823275856519,0.5111182541062665,0.3493556684867074,0.3974146652165286,0.577889456457702,0.4490806313969973,0.5504019615867088,0.13889067830679797,0.8648634932102244,0.3925471961838342,0
0.1314053143686964,0.0845901642863099,0.2513135647520615,0.2144811378455151,0.1921061176136719,0.3476968859110544,0.1455089742241399,0.8655634034033419,0.7064894398362059,0.6098549399645308,0.4417227743499627,0.5735032147152895,0.5700850629840538,0.21296196454907423,0.4676638709318945,0
0.1683155420033358,0.170263545665587,0.1642677237271564,0.1690668172444754,0.1690530319246899,0.722559030666315,0.9860259041500742,0.17509290094513885,0.8241687672106883,0.8223043071102077,0.2868695211851998,0.6780409780518216,0.3376940583796371,0.09586004296240726,0.67301675831315,0
0.1427019610764616,0.1756629145289094,0.1603043828945107,0.1199029478277082,0.1564032188889356,0.343347824779511,0.5587765910686205,0.4583951040226183,0.1943362585979126,0.4328975725259948,0.7289112295423053,0.6498700969424195,0.35436237851877145,0.9034118001937298,0.6715151920103274,0
0.1019781529440762,0.2471441172665876,0.1084772022103546,0.1915980745264476,0.1797059877489042,0.1525588709216097,0.93220312044143,0.1874633777145578,0.6338814511159659,0.5700125055668297,0.1883844354036043,0.39749514458644736,0.16126266050786084,0.4408337363399629,0.4517152636642748,0
0.1961954137159468,0.1849328580584344,0.1579733688304621,0.1589639843333442,0.1386720439168829,0.9746576540880918,0.7935980998050621,0.36019086509285037,0.37611623823833595,0.049898122291304414,0.36997861520158365,0.047534543446417436,0.7559412551397721,0.6855517831979202,0.6330646712968296,0
0.1524469547738859,0.1606709825806068,0.1809459964453857,0.1523740980666352,0.1564110027294097,0.05183772866050185,0.3109734427656744,0.9498307423540859,0.04954204395411921,0.17674323990674723,0.41811979127475574,0.6865794852975827,0.31453028997672816,0.2879874226381216,0.18014938253849952,0
0.1779539744211261,0.1551082828379136,0.1406178519772286,0.2037389720159609,0.128785233885686,0.636186112199416,0.36046181496956364,0.1855770297544811,0.9473848480754395,0.04276934560990486,0.877411264302935,0.25665928727669984,0.3545741886935373,0.4244910932647772,0.43132520946428266,0
0.1778418726058489,0.1585546880831518,0.1490494419094104,0.1319136766965795,0.1282540835283192,0.5980596301214961,0.428768925948003,0.3453378882969943,0.19493098178256762,0.16280938810391388,0.5226598643267303,0.32096000432046357,0.5991770005336183,0.6289171792603452,0.06210641810873211,0
0.1571227544203575,0.1921986675680347,0.1634556405126447,0.1947247991829132,0.204977529402782,0.40562736845647096,0.75234582247811,0.4682266931317387,0.7773161331433892,0.8786623406210771,0.19644233920475515,0.6400614524117813,0.06368618646824446,0.8431189022631543,0.7859038927341363,0
0.1026237904002721,0.2410527452251339,0.182618887258747,0.1511210577752058,0.169286708678295,0.1731062370044163,0.879651748956727,0.5814035960002586,0.4206377353752798,0.5133557590973299,0.6043477545292419,0.3308007188487659,0.7130712990043678,0.7304229816270942,0.20151544185346093,0
0.1918191151919732,0.1597028007786982,0.1405057982728785,0.1963187335835844,0.1420590841073971,0.889966798550269,0.391965329418024,0.09429308322523045,0.959738707640517,0.1183786186206881,0.45799768555431886,0.3109714926593243,0.40104547873255453,0.8432075737344571,0.3669727067715937,0
0.0085205464427844,0.255843808039897,0.0905817443402208,0.082186059287492,0.226822160092781,0.10682731436678661,0.7216934981852633,0.31083827259587127,0.28996590177406645,0.6495432693465584,0.1534211441585064,0.43243631686950545,0.14070587583706018,0.6796062699672678,0.4799070468931361,0
0.1824362137617901,0.1604507051130937,0.1830709217127003,0.1714927164891665,0.1710128887403372,0.8914564110269431,0.3455822753433141,0.9072154575721394,0.6197423374294808,0.6078287828306527,0.9149107949395497,0.5951426805578693,0.6710098077421484,0.7772403623089126,0.8288919753292052,0
0.1705720812294787,0.1081535946542873,0.1256484563134725,0.187911841155344,0.1898722776526043,0.5325268752174284,0.012220350393190804,0.1580535990286892,0.6770672305406121,0.6934089901217156,0.5211012941160327,0.41176634347428737,0.7539324321342136,0.3369786993747549,0.2557894078486602,0
0.0529676295355962,0.2053105608932272,0.1594225752221822,0.1883784501862131,0.1382181635571236,0.09689496092715388,0.6369910296948245,0.47430595829878197,0.5769622095369061,0.3991306989101824,0.5066704114409069,0.319496775126409,0.30459006006229783,0.24759064003043385,0.8087469040665115,0
0.1222068075114767,0.1438937569494838,0.2405479642396045,0.1175825252602138,0.223762499435094,0.21784631376950991,0.3554669474792327,0.968813388664999,0.18850163089050076,0.8622965034704138,0.11955770399124492,0.899146117685669,0.8087382614042128,0.8044617279990737,0.44824274001575104,0
0.1671960654968901,0.1595121386969652,0.1719099489954653,0.1585426936575772,0.1723475024026191,0.5312451051630381,0.07486637979898325,0.811221242183946,0.017287214496327974,0.8372092651616604,0.22975653383391312,0.49721632821117534,0.34197009310027415,0.8370791742618447,0.4823122322313778,0
0.161847960678438,0.1791688776170358,0.1734474587579794,0.1624429482648277,0.1704120577540267,0.33849770452010564,0.9186190305515142,0.7269942391468164,0.3584253439639181,0.6253309806892837,0.15092808534931534,0.7493228956612048,0.2261999841901544,0.7889864538306656,0.6895431423319167,0
0.2297763719246642,0.1240257090753942,0.1284955158068288,0.1393389125260627,0.2082455121579977,0.9867250158432234,0.1710943357561402,0.20556893294532474,0.2892015722335409,0.8206624180193546,0.7228646996626913,0.9505639653700659,0.36991445622167485,0.11308616784803728,0.7021770662227453,0
0.0804723944079343,0.0802864233344392,0.2057388456786365,0.195477120443596,0.1389918878429142,0.2469302036330141,0.2463842063123658,0.6147032420712142,0.5845755755569518,0.4187391092907451,0.15752299298732195,0.5806321158985973,0.39708849561491016,0.8836865163528009,0.5493190313222948,0
0.1672438936233332,0.1614053336758828,0.1611175248609703,0.1613668654807942,0.1616737326570502,0.5511145648429321,0.03109580371788745,0.005461745881927604,0.02766958503849759,0.05500110004610892,0.8231724681384595,0.6308377212377763,0.43465865824595296,0.7967841829878015,0.3523612505557004,0
0.2104191973775369,0.2441008483081388,0.1060112217430208,0.1481297276497219,0.0882334785898034,0.7707236391862504,0.9791484711904915,0.1246384806420936,0.38527126660502653,0.014628340766279058,0.4789909367644908,0.18678913322341878,0.39416684573112143,0.2079746169357701,0.8667707453200455,0
0.1494560180523921,0.2088233926816365,0.1990365416462543,0.2713707943943796,0.1801479286993778,0.43397974027907815,0.6616696207437576,0.624134409589682,0.9015557620509973,0.5516914886945516,0.4933559992417345,0.5855155440804627,0.7516575368618009,0.6184599513198432,0.342524733626279,0
0.1103393442110163,0.1510928050893751,0.1615190360360091,0.145990121870131,0.1080411636302962,0.052770187726222995,0.3763269154591806,0.45910460096054595,0.33581483502497056,0.034524086109069874,0.6171782826480013,0.1326786996206128,0.4735395648918956,0.40923325479163575,0.8528687341870087,0
0.170372822854266,0.166345423138624,0.1727511396813154,0.1627363204927029,0.1541951227326099,0.6274685223388181,0.48882654273960335,0.709341337628441,0.36458430935415753,0.07055623932959942,0.7225606333674247,0.5395890209690621,0.34856189489469186,0.25436691636740527,0.45296468415311947,0
0.1515626194816937,0.1458180448942083,0.1641428413392142,0.1443716552559049,0.1395418514816918,0.26531356016686203,0.17607414790348352,0.46074171374219264,0.15360512791595748,0.07857627354314056,0.4070324807719509,0.7105415095393246,0.4587208443655378,0.8797201784495439,0.3916224918398786,0
0.168812752651477,0.135757012537835,0.1326365142103591,0.1340011937340025,0.1843458110491433,0.5248990305399446,0.14078755503076001,0.104527008064636,0.12038473999324284,0.705394943194934,0.3170410698681391,0.5857717970650967,0.9216709034259507,0.6533758298837491,0.7973840107612941,0
0.1811526504887889,0.1812993154579925,0.1702495249698219,0.1730555307572322,0.1786511517580463,0.806655387093411,0.8097608685754774,0.5757927988444504,0.6352071161056971,0.7536886969020419,0.14439715053236007,0.44781743074729474,0.437542829070957,0.2953130788261261,0.4220841519340025,0
0.1552192888227427,0.1682146297437287,0.2003896557384074,0.1878607525658521,0.1838931617718324,0.42765279021542957,0.5097591887856695,0.7130455453644915,0.6338861663386953,0.6088183675731145,0.26356638345876277,0.6187587547109675,0.41348880784955094,0.35626098021266883,0.3692310152768854,0
0.2049214713416678,0.1759710619717498,0.0918763008060854,0.1158977939446747,0.2166836447029238,0.6463096008521194,0.5355760083692563,0.21391855289512163,0.30579933420118466,0.6912992137814441,0.6576057257495976,0.8349833991245423,0.3996407332926111,0.3609174656224096,0.1613961935896143,0
0.1590089503019444,0.2005323382265958,0.1547777283982658,0.1826696205027411,0.1303508726361628,0.41890885048292636,0.8584281580665825,0.3741219529226343,0.6693537660685733,0.11556706933541094,0.18122118768613513,0.775655002908426,0.804953748679587,0.11658075038030907,0.7561970889193469,0
0.14611539134114,0.2026692895140871,0.1334013654626795,0.179580693653803,0.1182501438867788,0.299538340152529,0.8510880430317956,0.17554304677382027,0.6259133230205275,0.027778665742286268,0.4464080989132713,0.33216609178543743,0.47942396059831327,0.6323267732805284,0.548815881354176,0
0.1974029359271933,0.1530093120900685,0.2789867940381195,0.2581929227135585,0.2434987314326759,0.6092864584476281,0.4514225323226031,0.8993990249970472,0.8254559249996858,0.7732033146846798,0.11946823371731133,0.7396728504446101,0.4544225196830796,0.42619561307876525,0.8470513259375055,0
0.1446833533646851,0.189711247603213,0.1196138330463599,0.1652761163818998,0.1515908780632839,0.3386931531627878,0.6690440138379262,0.15476854922727068,0.48977365784682036,0.3893707779530763,0.30919297397299406,0.4383869548997327,0.27313634328266767,0.27627637096581875,0.4730799747958424,0
0.1559275436635428,0.0866840137825105,0.0646001518693056,0.1736985357259121,0.2210615749641042,0.4696596093621085,0.2740920706226495,0.2117196507352196,0.5198510017502086,0.6536205110018007,0.12550800999124714,0.7658264462036034,0.17777302368472256,0.44795272523287044,0.8197727198359552,0
0.1724387898060379,0.2083068120145955,0.1718580966906315,0.1344333156323574,0.1796854620648028,0.562767518825868,0.9530307863253891,0.5564492671164413,0.14924763061885926,0.641615189259421,0.09291869548237593,0.7716762590206205,0.41326047108528796,0.786281839403567,0.5172757698912599,0
0.1111455497699136,0.2994210594385718,0.0546362156659288,0.1538522027052446,0.2192621434529474,0.31657688124926275,0.9385385760468693,0.12990023236884063,0.45765684584761834,0.6737363437900138,0.320092911684782,0.2919831711167063,0.3524164842247119,0.3254591718979454,0.19612032548737143,0
0.2130656199750883,0.1688342385027819,0.1548241259000462,0.1939730751348397,0.1950272978313664,0.9694980869283334,0.5219009000689792,0.380126287117007,0.7762920626979588,0.7869602149821939,0.2198547525932472,0.6685429493783764,0.6659955664558224,0.5674337698962786,0.8023378432255074,0
0.1705963515975456,0.168771749061,0.1631354107170308,0.1713345144752964,0.1707577922088483,0.9136729664942378,0.7214362996512742,0.12760236884067944,0.9914444089666797,0.9306820434785784,0.258360995272268,0.2461346218417885,0.7130449037984224,0.6250343778054465,0.09504793896118849,0
0.1602182276084559,0.1825467747863802,0.1999880698846656,0.208219743289419,0.1888991666953299,0.43526698813928355,0.6592975368913645,0.8342924830775176,0.9168838982430365,0.7230334277180315,0.7298627458625683,0.3191228856069964,0.2486525322377563,0.37384609320625384,0.8390449293263385,0
0.1543309329711303,0.1536448221114506,0.1626398449210997,0.1653437351075622,0.1609837026830368,0.09059346543940128,0.0678285133787121,0.36628066605571363,0.45599492958001464,0.3113303644779406,0.5874369883002819,0.09749654963076104,0.4903517007986298,0.8105127322579778,0.3435136862942363,0
0.1766714407061141,0.1772409039811152,0.1626490283069816,0.1746089889561989,0.1543441529874995,0.749487848033331,0.7636932181583755,0.39969609337574363,0.6980395953386618,0.1925293928446824,0.7789216859000222,0.21628191538188452,0.6500767707239559,0.5842171891376889,0.46434774944809853,0
0.2418238555242606,0.1236278752058754,0.1094338361796906,0.147049201233597,0.227115254397248,0.9513923730377122,0.24147850811016136,0.15622565029834712,0.3821527005596802,0.8630489298374607,0.3786195214355091,0.5509519816789874,0.19391515255475125,0.19973239160204231,0.7296537124316649,0
0.1718943737583019,0.1765676126364652,0.183596723788165,0.1606023234207313,0.1911081458403548,0.5982359684216775,0.6861087294646065,0.8182798896986081,0.3859070747212906,0.9595201327704681,0.7397216677255439,0.25560157248777776,0.6041640045440853,0.6597617466536646,0.46269405732618957,0
0.1862179306855027,0.1680808446751564,0.1766727499649508,0.1808603530880206,0.1703459114812977,0.9873259668642348,0.5351720730177222,0.749366537890681,0.853762638614894,0.5916397313634473,0.37587269320867167,0.050696222653596947,0.699996823468834,0.14250080065679316,0.3724437897931183,0
0.1479882098957696,0.1745914548083041,0.1644321839121316,0.184565853720472,0.1519822773819258,0.13019435160937165,0.6568050339522123,0.45570247686458365,0.8542480539434153,0.20925683481859314,0.6394905419630214,0.7499288819989748,0.5237098227888474,0.3436775559275038,0.483953361972803,0
0.1659434565654821,0.1661920691718221,0.1661801119979883,0.1664978361676486,0.1662351614510381,0.011776748703135165,0.17883965122767664,0.17080465977620274,0.3843092071404094,0.20779683625618994,0.35269375679886156,0.42997369073645536,0.673994711775515,0.11441644843269462,0.554956721766318,0
0.1467064208539224,0.1773792130640776,0.1251828837679749,0.1648165682325801,0.149304071913798,0.3339621595970398,0.5890689288009751,0.1549500901963522,0.4845849381143106,0.35556692139582535,0.43672743311124385,0.27614744320971063,0.27093484665804146,0.74370082348032,0.923126226124556,0
0.0902090647190387,0.1935724545926055,0.1669033356057504,0.20932908481714,0.2248705959065226,0.004909815829783337,0.6741953737544778,0.501510865222874,0.7762207142908131,0.876853142592299,0.4587662729402963,0.38382867554530925,0.36323368991211147,0.6844502870325679,0.25591790402113657,0
0.1539143474572593,0.1727126947702221,0.1655210079151943,0.177232196884796,0.1558185264862134,0.04803823237507532,0.7141064128562941,0.45928859837661806,0.8742426471761838,0.11550762423227223,0.4060724872380998,0.5221762269244237,0.64522022182809,0.4436784656817192,0.8962518941155668,0
0.1751449387620761,0.164908978278083,0.1564808476646053,0.1657231782367826,0.1761042439638568,0.8387779550108211,0.4296047612343422,0.09269791931415405,0.46215166271904307,0.8771253063739697,0.3888953855593112,0.44420920776687517,0.14290265813358244,0.9153910178070929,0.14772321687208573,0
0.1287711418563075,0.1558955202293074,0.1293636541145797,0.1228736720093608,0.1956956027175066,0.07343550637201324,0.3787295783407292,0.08010443266156009,0.007057484390161628,0.8266929963561697,0.5383270607728194,0.8304774895999538,0.25334780997682527,0.06989813769812084,0.33135141948259617,0
0.1690906839220073,0.1700422495330668,0.1857177470395109,0.1468717888270324,0.1878671694255683,0.5507429261498079,0.5706898606048652,0.8992831994953924,0.08498540089647677,0.944339879720712,0.13095551180013174,0.7242040741089084,0.7666115572736455,0.9460641915116014,0.1170661342663004,0
